Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Took creatine?,true,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Consumed dairy?,false,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Felt emotionally and mentally stable?,true,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Consumed fats?,true,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Worked from home?,true,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Took fish oil?,true,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Worked late?,false,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Ate food close to bedtime?,false,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Masturbated?,false,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Meditated?,false,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Took a melatonin supplement?,true,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Took a multivitamin?,true,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Consumed protein?,true,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Engaged in sexual activity?,false,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Experienced stress?,true,
2022-08-22 20:54:16,2022-08-23 20:09:51,UTC-07:00,Took vitamin D?,true,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Masturbated?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Have any alcoholic drinks?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Consumed carbohydrates?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Commuted to work?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Took creatine?,true,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Consumed dairy?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Felt emotionally and mentally stable?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Consumed fats?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Took fish oil?,true,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Ate food close to bedtime?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Meditated?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Took a melatonin supplement?,true,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Took a multivitamin?,true,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Consumed protein?,true,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Engaged in sexual activity?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Experienced stress?,false,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Took vitamin D?,true,
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,Worked late?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Worked late?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Have any alcoholic drinks?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Consumed carbohydrates?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Commuted to work?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Took creatine?,true,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Consumed dairy?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Felt emotionally and mentally stable?,true,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Consumed fats?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Took fish oil?,true,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Ate food close to bedtime?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Masturbated?,true,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Meditated?,true,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Took a melatonin supplement?,true,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Took a multivitamin?,true,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Consumed protein?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Engaged in sexual activity?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Experienced stress?,false,
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,Took vitamin D?,true,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Took vitamin D?,true,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Have any alcoholic drinks?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Consumed carbohydrates?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Commuted to work?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Took creatine?,true,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Consumed dairy?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Felt emotionally and mentally stable?,true,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Consumed fats?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Took fish oil?,true,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Ate food close to bedtime?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Masturbated?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Meditated?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Took a melatonin supplement?,true,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Took a multivitamin?,true,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Consumed protein?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Engaged in sexual activity?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Experienced stress?,false,
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,Worked late?,false,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Ate food close to bedtime?,false,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Have any alcoholic drinks?,true,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Consumed carbohydrates?,true,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Commuted to work?,false,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Took creatine?,true,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Consumed dairy?,false,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Felt emotionally and mentally stable?,false,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Consumed fats?,true,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Took fish oil?,true,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Masturbated?,false,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Meditated?,false,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Took a melatonin supplement?,false,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Took a multivitamin?,true,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Consumed protein?,true,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Engaged in sexual activity?,false,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Experienced stress?,true,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Took vitamin D?,true,
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,Worked late?,false,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Worked late?,false,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Have any alcoholic drinks?,false,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Consumed carbohydrates?,true,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Commuted to work?,false,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Took creatine?,true,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Consumed dairy?,false,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Consumed fats?,true,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Took fish oil?,true,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Ate food close to bedtime?,false,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Masturbated?,false,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Meditated?,false,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Took a melatonin supplement?,true,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Took a multivitamin?,true,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Consumed protein?,true,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Engaged in sexual activity?,false,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Experienced stress?,false,
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,Took vitamin D?,true,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Engaged in sexual activity?,false,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Have any alcoholic drinks?,false,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Consumed carbohydrates?,true,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Commuted to work?,false,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Took creatine?,true,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Consumed dairy?,false,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Felt emotionally and mentally stable?,false,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Consumed fats?,true,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Took fish oil?,true,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Took vitamin D?,true,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Ate food close to bedtime?,false,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Worked late?,false,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Masturbated?,false,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Meditated?,false,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Took a melatonin supplement?,true,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Took a multivitamin?,true,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Consumed protein?,true,
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,Experienced stress?,false,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Masturbated?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Have any alcoholic drinks?,false,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Consumed carbohydrates?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Commuted to work?,false,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Took creatine?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Consumed dairy?,false,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Consumed fats?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Took fish oil?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Ate food close to bedtime?,false,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Meditated?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Took a melatonin supplement?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Took a multivitamin?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Consumed protein?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Engaged in sexual activity?,false,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Experienced stress?,false,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Took vitamin D?,true,
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,Worked late?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Worked late?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Have any alcoholic drinks?,false,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Consumed carbohydrates?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Commuted to work?,false,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Took creatine?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Consumed dairy?,false,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Consumed fats?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Took fish oil?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Ate food close to bedtime?,false,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Masturbated?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Meditated?,false,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Took a melatonin supplement?,false,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Took a multivitamin?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Consumed protein?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Engaged in sexual activity?,false,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Experienced stress?,true,
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,Took vitamin D?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Took vitamin D?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Have any alcoholic drinks?,false,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Consumed carbohydrates?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Commuted to work?,false,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Took creatine?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Consumed dairy?,false,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Consumed fats?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Took fish oil?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Ate food close to bedtime?,false,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Masturbated?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Meditated?,false,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Took a melatonin supplement?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Took a multivitamin?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Consumed protein?,true,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Engaged in sexual activity?,false,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Experienced stress?,false,
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,Worked late?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Ate food close to bedtime?,true,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Have any alcoholic drinks?,true,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Consumed carbohydrates?,true,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Commuted to work?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Took creatine?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Consumed dairy?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Consumed fats?,true,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Took fish oil?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Masturbated?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Meditated?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Took a melatonin supplement?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Took a multivitamin?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Consumed protein?,true,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Engaged in sexual activity?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Experienced stress?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Took vitamin D?,false,
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,Worked late?,true,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Worked late?,false,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Have any alcoholic drinks?,false,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Consumed carbohydrates?,true,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Commuted to work?,false,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Took creatine?,true,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Consumed dairy?,false,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Consumed fats?,true,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Took fish oil?,true,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Ate food close to bedtime?,true,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Masturbated?,false,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Meditated?,false,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Took a melatonin supplement?,true,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Took a multivitamin?,true,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Consumed protein?,true,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Engaged in sexual activity?,false,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Experienced stress?,false,
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,Took vitamin D?,true,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Experienced stress?,false,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Have any alcoholic drinks?,false,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Consumed carbohydrates?,true,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Commuted to work?,false,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Took creatine?,true,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Consumed dairy?,false,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Consumed fats?,true,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Took fish oil?,true,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Worked late?,false,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Ate food close to bedtime?,false,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Masturbated?,false,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Meditated?,true,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Took a melatonin supplement?,true,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Took a multivitamin?,true,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Consumed protein?,true,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Engaged in sexual activity?,false,
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,Took vitamin D?,true,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Ate food close to bedtime?,false,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Have any alcoholic drinks?,false,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Consumed carbohydrates?,true,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Commuted to work?,false,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Took creatine?,true,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Consumed dairy?,false,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Consumed fats?,true,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Took fish oil?,true,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Masturbated?,false,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Meditated?,false,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Took a melatonin supplement?,false,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Took a multivitamin?,true,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Consumed protein?,true,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Engaged in sexual activity?,false,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Experienced stress?,false,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Took vitamin D?,true,
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,Worked late?,false,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Worked late?,false,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Have any alcoholic drinks?,false,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Consumed carbohydrates?,true,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Commuted to work?,false,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Took creatine?,true,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Consumed dairy?,false,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Consumed fats?,true,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Took fish oil?,true,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Ate food close to bedtime?,false,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Masturbated?,true,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Meditated?,false,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Took a melatonin supplement?,true,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Took a multivitamin?,true,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Consumed protein?,true,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Engaged in sexual activity?,false,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Experienced stress?,false,
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,Took vitamin D?,true,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Took vitamin D?,true,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Have any alcoholic drinks?,false,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Consumed carbohydrates?,true,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Commuted to work?,false,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Took creatine?,false,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Consumed dairy?,false,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Consumed fats?,true,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Took fish oil?,true,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Ate food close to bedtime?,true,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Masturbated?,false,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Meditated?,false,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Took a melatonin supplement?,false,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Took a multivitamin?,true,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Consumed protein?,true,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Engaged in sexual activity?,false,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Experienced stress?,false,
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,Worked late?,true,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Ate food close to bedtime?,true,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Have any alcoholic drinks?,false,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Consumed carbohydrates?,true,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Commuted to work?,false,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Took creatine?,true,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Consumed dairy?,false,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Felt emotionally and mentally stable?,true,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Consumed fats?,true,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Took fish oil?,true,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Masturbated?,false,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Meditated?,false,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Took a melatonin supplement?,true,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Took a multivitamin?,true,
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,Consumed protein?,true,
