date,c2_workouts,c2_distance_m,c2_work_time_s,c2_avg_watts,c2_avg_hr,c2_total_cal,whoop_workouts,whoop_duration_min,whoop_activity_strain,whoop_energy_cal,whoop_avg_hr,whoop_max_hr,whoop_recovery_pct,whoop_rhr_bpm,whoop_hrv_ms,whoop_skin_temp_c,whoop_blood_oxygen_pct,whoop_day_strain,whoop_day_energy_cal,whoop_sleep_performance_pct,whoop_sleep_efficiency_pct,whoop_asleep_min,whoop_in_bed_min,whoop_light_sleep_min,whoop_deep_sleep_min,whoop_rem_sleep_min,whoop_awake_min,whoop_sleep_need_min,whoop_sleep_debt_min,apple_Body temperature(degF),apple_Event: High heart rate,apple_Event: Irregular heart rhythm,apple_Event: Low heart rate,apple_Heart rate(count/min),apple_Heart rate variability (SDNN)(ms),apple_Respiratory Rate(count/min),apple_Resting heart rate(count/min),apple_State of Mind(Valence),apple_Time REM(hr),apple_Time asleep(hr),apple_Time awake(hr),apple_Time core(hr),apple_Time deep(hr),apple_Time in bed(hr),apple_Time in daylight(min),apple_VO2 Max(mL/min·kg),apple_Walking asymmetry percentage(%),apple_Walking double support percentage(%),apple_Walking heart rate average(count/min),apple_Walking speed(mi/hr),apple_Walking steadiness(%),apple_Walking steadiness notification,apple_Walking step length(in),apple_Wrist temperature(degF)
2023-07-05,,,,,,,,,,,,,98.0,53.0,85.0,34.2,95.82,2.9,1032.0,100.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,,,,,,,,,,,,,95.0,53.0,80.0,33.34,95.13,7.5,2176.0,100.0,91.0,542.0,591.0,375.0,89.0,78.0,49.0,483.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-07,,,,,,,,,,,,,98.0,55.0,94.0,34.0,96.23,4.2,1440.0,100.0,89.0,596.0,667.0,321.0,151.0,124.0,71.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-08,,,,,,,,,,,,,58.0,61.0,50.0,33.6,95.63,5.2,1954.0,100.0,82.0,545.0,615.0,400.0,98.0,47.0,70.0,454.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-09,,,,,,,,,,,,,95.0,55.0,89.0,33.6,96.65,15.6,2561.0,100.0,76.0,592.0,715.0,431.0,119.0,42.0,123.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10,,,,,,,1.0,40.0,15.1,609.0,159.0,183.0,44.0,57.0,54.0,34.2,96.07,4.3,1791.0,83.0,95.0,592.0,781.0,339.0,107.0,146.0,189.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-11,,,,,,,,,,,,,77.0,50.0,83.0,33.3,96.16,8.5,2199.0,100.0,89.0,403.0,422.0,297.0,62.0,44.0,19.0,488.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-12,,,,,,,,,,,,,,,,,,,,,,588.0,661.0,388.0,92.0,108.0,73.0,488.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-13,,,,,,,,,,,,,79.5,50.0,84.0,33.18,96.53,4.85,1753.0,100.0,86.5,514.0,556.0,318.0,92.0,104.0,42.0,456.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-14,,,,,,,,,,,,,40.0,62.0,57.0,33.1,96.3,6.8,2069.0,100.0,87.0,543.0,664.0,300.0,155.0,88.0,121.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,,,,,,,,,,,,,,,,,,,,,,472.0,543.0,236.0,106.0,130.0,71.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-16,,,,,,,,,,,,,82.5,54.5,96.5,34.2,95.335,3.3,1385.0,94.5,94.5,403.0,412.0,248.0,102.0,53.0,9.0,453.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-17,,,,,,,,,,,,,,,,,,,,,,597.0,643.0,406.0,99.0,92.0,46.0,474.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,,,,,,,,,,,,,76.0,51.0,82.0,33.89,94.33,2.2,937.0,100.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,,,,,,,,,,,,,86.0,53.0,90.0,33.5,95.73,5.4,1751.0,100.0,74.0,589.0,615.0,429.0,83.0,77.0,26.0,448.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,,,,,,,,,,,,,18.0,68.0,31.0,33.6,96.53,8.7,2074.0,100.0,84.0,666.0,894.0,423.0,80.0,163.0,228.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-26,,,,,,,,,,,,,96.0,52.0,102.0,33.81,96.22,6.1,1906.0,100.0,87.0,558.0,662.0,335.0,124.0,99.0,104.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-27,,,,,,,,,,,,,54.0,55.0,63.0,33.9,96.09,4.6,1827.0,100.0,79.0,586.0,668.0,373.0,135.0,78.0,82.0,456.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28,,,,,,,,,,,,,58.0,54.0,72.0,34.0,94.79,5.0,1769.0,100.0,91.0,586.0,736.0,421.0,116.0,49.0,150.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-29,,,,,,,,,,,,,64.0,54.0,77.0,34.1,95.39,5.5,1842.0,100.0,94.0,531.0,580.0,331.0,117.0,83.0,49.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-30,,,,,,,,,,,,,10.0,55.0,93.0,31.13,96.0,5.0,1851.0,14.0,93.0,676.0,713.0,457.0,122.0,97.0,37.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-31,,,,,,,,,,,,,87.0,51.0,95.0,34.0,94.93,7.8,2054.0,100.0,97.0,421.0,433.0,349.0,17.0,55.0,12.0,474.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-01,,,,,,,,,,,,,63.0,52.0,74.0,33.2,96.75,1.6,754.0,100.0,95.0,603.0,621.0,424.0,103.0,76.0,18.0,430.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02,,,,,,,,,,,,,,,,,,,,,,484.0,516.0,292.0,102.0,90.0,32.0,454.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,,,,,,,,,,,,,53.0,59.0,41.0,34.4,95.07,8.649999999999999,1371.0,74.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01,,,,,,,,,,,,,94.0,55.0,75.0,34.42,95.78,7.0,1822.0,85.0,92.0,359.0,376.0,246.0,76.0,37.0,17.0,488.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,,,,,,,,,,,,,64.0,62.0,47.0,34.1,97.27,8.0,1946.0,100.0,89.0,442.0,487.0,235.0,92.0,115.0,45.0,518.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,,,,,,,,,,,,,92.0,51.0,71.0,33.88,97.22,6.4,1868.0,100.0,89.0,518.0,586.0,281.0,119.0,118.0,68.0,496.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-04,,,,,,,,,,,,,51.0,55.0,51.0,34.0,97.0,4.1,651.0,53.0,95.0,529.0,592.0,346.0,106.0,77.0,63.0,454.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-05,,,,,,,,,,,,,,,,,,,,,,239.0,266.0,196.0,20.0,23.0,27.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,,,,,,,,,,,,,90.0,51.0,71.0,34.1,93.89,4.15,960.0,84.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24,,,,,,,,,,,,,61.0,62.0,47.0,34.1,96.27,6.6,2179.0,78.0,82.0,405.0,425.0,295.0,39.0,71.0,20.0,483.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-25,,,,,,,,,,,,,96.0,56.0,90.0,33.8,91.8,6.4,1851.0,84.0,96.0,388.0,472.0,299.0,57.0,32.0,84.0,494.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-26,,,,,,,1.0,59.0,0.1,73.0,74.0,103.0,98.0,53.0,88.0,33.77,96.83,5.5,1887.0,100.0,98.0,424.0,437.0,308.0,77.0,39.0,13.0,505.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-27,,,,,,,,,,,,,98.0,51.0,96.0,33.5,96.6,7.4,1915.0,99.0,96.0,506.0,515.0,294.0,66.0,146.0,9.0,504.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,,,,,,,,,,,,,31.0,67.0,47.0,33.58,94.7,6.0,1852.0,100.0,88.0,445.0,473.0,245.0,67.0,133.0,28.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,,,,,,,,,,,,,92.0,54.0,104.0,33.3,95.36,5.7,1697.0,100.0,93.0,456.0,513.0,282.0,66.0,108.0,57.0,458.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,,,,,,,,,,,,,44.0,60.0,61.0,34.26,94.8,4.4,1963.0,100.0,85.0,588.0,633.0,354.0,128.0,106.0,45.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-01,,,,,,,,,,,,,77.0,49.0,90.0,33.5,96.21,5.1,2028.0,100.0,93.0,561.0,672.0,339.0,133.0,89.0,111.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02,,,,,,,,,,,,,,,,,,,,,,509.0,550.0,237.0,157.0,115.0,41.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-03,,,,,,,,,,,,,67.0,50.5,82.5,34.2,96.37,7.1499999999999995,1981.0,87.0,94.5,374.0,408.0,235.0,78.0,61.0,34.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-04,,,,,,,,,,,,,,,,,,,,,,448.0,474.0,348.0,68.0,32.0,26.0,496.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-05,,,,,,,,,,,,,24.0,58.0,46.0,33.7,94.0,7.2,1536.0,65.0,96.0,309.0,322.0,161.0,97.0,51.0,13.0,474.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-16,,,,,,,,,,,,,97.0,51.0,100.0,34.8,95.9,5.25,1237.5,96.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17,,,,,,,,,,,,,36.0,60.0,52.0,33.8,96.19,11.7,2192.0,64.0,96.0,513.0,549.0,382.0,85.0,46.0,36.0,532.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-18,,,,,,,1.0,31.0,8.0,286.0,129.0,146.0,64.0,52.0,70.0,33.7,95.52,10.9,2328.0,100.0,95.0,295.0,314.0,226.0,50.0,19.0,19.0,464.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-19,,,,,,,2.0,62.0,12.2,360.0,116.0,135.0,82.0,52.0,86.0,34.4,94.97,6.6,1895.0,100.0,97.0,566.0,606.0,386.0,111.0,69.0,40.0,551.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-20,,,,,,,,,,,,,40.0,70.0,50.0,34.3,95.32,7.1,2079.0,100.0,81.0,465.0,479.0,317.0,93.0,55.0,14.0,463.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-21,,,,,,,,,,,,,95.0,52.0,103.0,34.0,97.96,6.9,1779.0,100.0,94.0,489.0,605.0,346.0,106.0,37.0,116.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-22,,,,,,,,,,,,,65.0,58.0,79.0,33.98,94.87,6.6,2008.0,100.0,87.0,456.0,484.0,278.0,92.0,86.0,28.0,453.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-23,,,,,,,,,,,,,66.0,52.0,79.0,34.0,95.24,7.1,1947.0,98.0,96.0,489.0,558.0,272.0,94.0,123.0,69.0,453.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24,,,,,,,,,,,,,48.0,57.0,67.0,33.9,94.55,6.6,1813.0,100.0,94.0,445.0,463.0,257.0,72.0,116.0,18.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-25,,,,,,,,,,,,,73.0,50.0,84.0,34.3,96.5,5.1,1316.0,100.0,95.0,491.0,529.0,292.0,106.0,93.0,38.0,458.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-26,,,,,,,,,,,,,,,,,,,,,,500.0,535.0,290.0,111.0,99.0,35.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02,,,,,,,,,,,,,85.0,53.0,92.0,34.3,96.26,5.85,1398.0,100.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03,,,,,,,,,,,,,,,,,,,,,,515.0,555.0,361.0,76.0,78.0,40.0,486.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,,,,,,,,,,,,,,,,,,2.1,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-14,,,,,,,,,,,,,36.0,120.0,47.0,,,3.1,364.0,100.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-15,,,,,,,,,,,,,,,,,,,,,,741.0,835.0,741.0,0.0,0.0,90.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,,,,,,,,,,,,,56.0,65.0,53.0,33.8,95.18,5.35,1381.5,99.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,,,,,,,,,,,,,76.0,55.0,64.0,33.6,97.23,5.2,1845.0,100.0,86.0,482.0,522.0,363.0,117.0,2.0,40.0,486.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,,,,,,,,,,,,,69.0,54.0,58.0,33.8,97.44,5.5,1932.0,100.0,91.0,468.0,539.0,324.0,111.0,33.0,71.0,453.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,,,,,,,,,,,,,51.0,58.0,41.0,33.9,95.65,5.5,1958.0,100.0,97.0,501.0,562.0,342.0,79.0,80.0,61.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,,,,,,,,,,,,,42.0,63.0,35.0,34.1,96.92,4.9,1867.0,100.0,92.0,506.0,534.0,419.0,82.0,5.0,28.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,,,,,,,,,,,,,67.0,59.0,52.0,33.6,97.18,4.9,1879.0,100.0,91.0,539.0,585.0,381.0,90.0,68.0,46.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,,,,,,,,,,,,,74.0,56.0,54.0,34.0,97.43,0.2,887.0,94.0,96.0,579.0,632.0,352.0,138.0,89.0,53.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,,,,,,,,,,,,,,,,,,,,,,424.0,461.0,280.0,79.0,65.0,37.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,,,,,,,2.0,41.0,22.6,594.0,156.0,187.0,59.0,59.0,49.0,32.79,96.05,12.05,2050.0,85.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,,,,,,,,,,,,,93.0,52.0,72.0,32.4,95.84,6.7,1965.0,88.0,88.0,454.0,487.0,238.0,103.0,113.0,33.0,533.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,,,,,,,,,,,,,96.0,54.0,97.0,32.9,95.48,7.4,2019.0,100.0,97.0,434.0,495.0,209.0,110.0,115.0,61.0,492.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,,,,,,,1.0,31.0,4.1,47.0,90.0,110.0,68.0,59.0,60.0,33.1,94.53,6.8,2069.0,93.0,97.0,567.0,591.0,362.0,93.0,112.0,24.0,490.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,,,,,,,,,,,,,84.0,56.0,68.0,33.15,96.16,6.7,1840.0,100.0,87.0,422.0,442.0,212.0,108.0,102.0,20.0,453.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-15,,,,,,,,,,,,,92.0,57.0,89.0,33.2,95.56,4.3,1948.0,100.0,95.0,487.0,555.0,330.0,39.0,118.0,68.0,468.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,,,,,,,,,,,,,6.0,63.0,66.0,33.28,,5.2,1801.0,11.0,78.0,500.0,526.0,321.0,101.0,78.0,26.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,,,,,,,,,,,,,63.0,54.0,71.0,33.08,97.2,4.6,2024.0,100.0,94.0,551.0,654.0,317.0,131.0,103.0,103.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,,,,,,,,,,,,,48.0,53.0,59.0,33.2,96.5,6.0,1827.0,100.0,92.0,628.0,662.0,357.0,140.0,131.0,34.0,400.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,,,,,,,,,,,,,39.0,57.0,55.0,33.08,96.0,5.5,1954.0,99.0,81.0,484.0,526.0,304.0,83.0,97.0,42.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,,,,,,,,,,,,,45.0,56.0,58.0,33.3,96.05,5.0,1827.0,100.0,92.0,448.0,563.0,265.0,128.0,55.0,115.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,,,,,,,,,,,,,23.0,63.0,37.0,33.02,96.59,5.5,1957.0,100.0,88.0,549.0,594.0,362.0,98.0,89.0,45.0,453.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,,,,,,,,,,,,,41.0,60.0,47.0,32.5,96.8,5.8,1871.0,100.0,92.0,503.0,581.0,326.0,123.0,54.0,78.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,,,,,,,,,,,,,29.0,59.0,38.0,32.37,95.95,9.1,2272.0,100.0,83.0,482.0,525.0,318.0,72.0,92.0,43.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,,,,,,,,,,,,,60.0,55.0,57.0,32.69,97.5,5.3,1782.0,100.0,87.0,604.0,721.0,372.0,147.0,85.0,117.0,451.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,,,,,,,,,,,,,34.0,60.0,43.0,32.96,96.83,4.3,846.0,100.0,92.0,608.0,698.0,314.0,149.0,145.0,90.0,457.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,,,,,,,,,,,,,,,,,,,,,,546.0,606.0,411.0,67.0,68.0,60.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,,,,,,,,,,,,,91.0,58.0,85.0,33.4,94.85,4.3,984.5,100.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,,,,,,,,,,,,,66.0,56.0,64.0,33.24,95.1,6.3,1955.0,100.0,92.0,567.0,584.0,394.0,105.0,68.0,17.0,484.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,,,,,,,,,,,,,67.0,55.0,64.0,33.1,96.38,7.9,2074.0,99.0,81.0,517.0,558.0,281.0,132.0,104.0,41.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,,,,,,,,,,,,,84.0,58.0,69.0,33.4,95.83,2.1,770.0,100.0,94.0,446.0,547.0,285.0,102.0,59.0,101.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,,,,,,,,,,,,,,,,,,,,,,497.0,531.0,290.0,132.0,75.0,34.0,457.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,,,,,,,1.0,15.0,4.3,38.0,98.0,124.0,97.0,52.0,93.0,32.2,94.25,6.199999999999999,1376.0,94.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10,,,,,,,,,,,,,73.0,53.0,71.0,33.3,95.9,11.6,2246.0,100.0,96.0,456.0,492.0,291.0,96.0,69.0,36.0,486.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11,,,,,,,,,,,,,78.0,60.0,73.0,33.24,95.53,7.0,1915.0,100.0,93.0,512.0,533.0,339.0,66.0,107.0,21.0,467.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-12,,,,,,,,,,,,,,,,,,,,,,558.0,599.0,317.0,130.0,111.0,41.0,465.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18,,,,,,,,,,,,,84.0,58.0,64.0,33.0,94.11,6.699999999999999,1233.5,76.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-19,,,,,,,,,,,,,93.0,56.0,71.0,33.1,95.53,4.7,1838.0,85.0,86.0,454.0,581.0,230.0,124.0,100.0,127.0,485.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-20,,,,,,,,,,,,,98.0,52.0,104.0,34.33,96.0,4.8,1932.0,100.0,93.0,481.0,557.0,344.0,71.0,66.0,76.0,470.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,,,,,,,,,,,,,88.0,51.0,77.0,33.8,95.56,4.6,1852.0,97.0,95.0,532.0,583.0,357.0,117.0,58.0,51.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22,,,,,,,,,,,,,98.0,50.0,88.0,33.89,95.93,5.3,1959.0,100.0,92.0,490.0,514.0,292.0,129.0,69.0,24.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,,,,,,,,,,,,,,,,,,,,,,517.0,561.0,343.0,144.0,30.0,44.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24,,,,,,,,,,,,,80.0,53.0,73.0,33.52,95.76,6.9,1474.0,77.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-25,,,,,,,,,,,,,,,,,,,,,,641.0,767.0,482.0,83.0,76.0,126.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,,,,,,,,,,,,,,,,,,4.7,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,6.1,1003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,,,,,,,,,,,,,97.0,53.0,83.0,32.91,95.25,5.2,1526.0,83.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,,,,,,,,,,,,,20.0,58.0,83.0,31.38,94.5,12.2,2714.0,1.0,60.0,662.0,848.0,418.0,111.0,133.0,186.0,468.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,2.0,36.0,14.0,353.0,127.0,160.0,32.0,64.0,44.0,34.14,95.1,16.7,3312.0,74.0,93.0,479.0,500.0,234.0,123.0,122.0,21.0,577.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,3.0,75.0,26.5,793.0,138.33333333333334,175.0,12.0,70.0,77.0,,,13.2,2529.0,8.0,63.0,590.0,635.0,356.0,134.0,100.0,45.0,116.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,2.0,35.0,14.0,344.0,132.5,165.0,79.0,62.0,62.0,33.84,95.62,8.6,2098.0,79.0,88.0,482.0,562.0,322.0,96.0,64.0,80.0,489.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,,,,,,,2.0,40.0,10.4,206.0,111.0,147.0,98.0,55.0,94.0,33.77,95.25,10.4,2229.0,80.0,86.0,553.0,645.0,312.0,136.0,105.0,92.0,459.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,,,,,,,1.0,44.0,9.5,395.0,129.0,156.0,98.0,49.0,85.0,33.12,95.31,11.2,2272.0,88.0,89.0,549.0,640.0,378.0,87.0,84.0,91.0,378.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
